929385,1050426.21276,757577.919231,514876.706399,302885.170479,277751.5,32,1
849574,1015097.36281,707372.38012,491681.52834,316289.87698,288990.953637,42,1
736993,955447.676057,684627.996519,473433.943221,329947.518006,313854.782912,53,1
660903,912308.995568,651808.033521,462688.809244,352773.812191,338080.596617,64,1
622880,885491.539957,631709.3013,459884.301243,361235.550683,340212.077018,74,1
564070,850628.979465,619307.447645,448605.527304,357347.330946,345531.081595,85,1
2526193,1601522.43984,1238150.90384,974381.527394,536532.323679,485124.0,21,2
2030818,1691364.24307,1314267.4187,1053972.76265,994435.735072,980499.0,32,2
1093292,1308194.37639,1109365.51112,751964.002999,207058.0,nan,13,1
862067,1123205.55582,845235.164092,598080.696137,325784.034822,148116.0,23,1
673562,1035664.84773,795631.262088,588330.012617,381118.322252,316273.682288,33,1
599048,990218.77079,741241.8599,540479.491919,379730.880243,329724.421543,44,1
522067,918526.362563,699427.600006,522942.511574,373754.855135,330837.77552,54,1
467524,884901.433925,674569.523367,504114.261821,369732.443138,313297.17376,65,1
453769,858465.264584,644150.117522,476391.23269,349084.630866,313919.224739,75,1
2442078,1669452.62018,1262811.19319,867957.075436,608863.497089,488522.0,21,2
2121199,1807253.01566,1268359.44539,1038943.45464,880697.250453,809401.0,32,2
1885528,1778063.38031,1294998.08149,1018161.61398,889486.674561,843012.929345,43,2
1745553,1792749.08723,1250370.43157,955823.981865,866183.223349,818484.751515,54,2
1595598,1762945.19843,1260517.87652,905868.336324,815701.90529,777340.742185,64,2
1529374,1729890.04746,1236545.88565,868300.145545,784834.287375,780156.59573,75,2
1469285,1713549.12505,1207774.01465,821286.571631,760690.015686,727654.958214,86,2
1088989,1112285.80288,852294.582856,812999.298976,351166.996903,23867.0,18,1
971692,1017433.94638,737285.347506,650373.374659,346662.050835,141164.0,28,1
797915,974952.709882,715070.606857,611653.294324,337956.157006,229280.933671,39,1
722926,950533.229718,688535.543995,584550.855363,365977.582136,299675.7134,49,1
655979,915614.066718,660655.04112,557559.042984,352449.489612,310328.948339,60,1
619390,883976.851747,630970.519296,527782.640637,363779.922122,307851.897051,70,1
584812,874230.481087,619543.728219,505893.118895,345410.999735,292925.828856,81,1
502313,1261802.28387,821268.138189,506039.753285,348744.375754,246096.0,21,2
379574,1070496.3332,784441.326071,485429.428868,414866.31172,123356.499999,32,2
289200,948287.738008,703542.564393,460188.805536,401187.711183,152918.918365,42,2
233838,851681.931034,641203.125537,420930.660842,380631.738438,200506.866473,53,2
193649,780046.516923,585396.338797,390637.092686,347439.709495,205441.461336,64,2
170765,728137.960126,547768.591598,372021.036382,331597.040287,206712.022026,74,2
151702,681710.480221,516579.257141,348781.633373,317612.361878,195117.646895,85,2
1005613,1165442.5811,824413.916236,691754.718149,299502.39903,32881.0,20,1
889558,1092753.8021,756241.250394,605836.854342,289520.373684,148936.0,31,1
771398,1030865.85623,691276.52099,569420.102542,285338.916345,198495.265802,41,1
679585,978346.199559,665085.621399,548963.870964,335626.20888,275778.669724,52,1
599932,941196.460941,652872.752567,540276.488724,350136.46663,291566.892479,62,1
557051,892281.808387,627170.209622,514933.332219,336617.131745,286785.889433,73,1
537814,874885.975321,614232.957872,489311.739473,320545.990744,272853.545837,83,1
2315017,1791168.45806,956450.486092,435979.244828,162819.208858,9497.0,18,2
1842430,1813837.99473,1102647.72326,719030.218649,423885.628118,482084.0,29,2
1659858,1759139.54678,1165186.29714,718691.247177,620625.891586,537933.689854,39,2
1521244,1661559.41536,1082755.44978,704661.485135,621660.563589,565251.575851,50,2
1436125,1638889.02092,1051973.64769,665206.137241,603788.892215,574702.282897,60,2
1366182,1619392.08593,1043037.27898,634922.743933,583296.528237,538517.501259,71,2
1330428,1566626.25938,991167.533198,602880.726964,542892.007712,503621.300587,82,2
726835,1021194.24983,516390.235842,375695.021112,286026.832989,44370.0,20,1
644485,923661.08581,483660.884703,336541.438768,268463.875162,126720.0,31,1
606084,872632.32884,463978.201975,302629.606465,222498.590384,147990.958241,41,1
572649,837276.592273,478132.409726,281787.108782,209578.743872,127571.567216,51,1
498002,788151.020081,477815.698763,315312.403424,233579.922478,161463.634355,62,1
475301,761433.031403,472397.008007,311200.647895,245926.743001,194587.806992,72,1
461339,737530.615652,469260.497721,298978.560001,234161.451275,182928.286123,83,1
1924891,1679084.88185,1240441.26246,911874.819182,825066.5,0.0,16,2
1522841,1656869.16936,1196892.40717,849622.891888,788250.057255,402050.0,26,2
1383873,1629895.20449,1185249.87548,889333.32152,751747.300757,468888.529614,37,2
1276588,1608594.56292,1175133.68437,804692.278202,761904.904325,498271.222618,47,2
1186306,1577480.85479,1150786.29864,718423.973583,651194.072352,486776.838722,58,2
1141262,1581754.49166,1145492.28263,705190.949762,643786.224971,456575.647444,68,2
1093765,1565407.66562,1113945.74368,668558.476377,608802.161817,459309.840869,79,2
1534494,1559833.01344,1363331.89893,1398157.31198,931661.231838,150378.0,19,1
1192703,1407429.02387,1217525.69769,1184623.3603,928998.657027,492169.0,30,1
1004398,1336100.64835,1136038.04392,1040837.18705,804270.309519,578018.721532,40,1
927710,1280602.83944,1054312.47232,973137.540875,762674.036252,546887.687851,50,1
832465,1230846.50663,1003941.05887,880596.980096,715281.873032,552472.552764,61,1
782815,1192695.73475,957889.551259,833081.279935,678006.794455,497594.581214,71,1
750467,1160463.94125,912105.721601,802135.779056,629966.650645,475536.080157,82,1
970548,978819.279604,768013.288382,687694.968657,557241.557141,144802.0,21,2
705592,970043.191858,758352.806941,680738.493779,559375.619232,409758.5,32,2
422750,888584.974942,826921.729825,701195.517593,380220.605549,377522.0,21,1
456902,811849.051492,692757.705593,568048.223731,458669.744441,411674.5,32,1
524652,822064.906121,628321.131672,528779.276593,421473.072015,417212.042851,42,1
533590,810188.114043,583999.73111,483724.225574,386535.902396,348690.763769,53,1
529734,796509.764511,559015.644498,454039.307423,358096.49389,348583.509224,63,1
494244,773384.858415,538785.660106,431671.353429,331544.786136,303032.808409,74,1
469588,753736.161693,529454.954017,413384.945066,315612.46038,283793.625949,85,1
1420161,1676313.44492,1384843.97657,881259.503934,834895.169842,228784.0,20,2
1302082,1663490.09951,1229381.22274,812876.931095,715559.130814,346863.0,31,2
1167032,1618779.08101,1193350.53594,762613.805571,661448.572306,398874.839278,42,2
1107346,1642091.73547,1173505.45116,732160.039166,645911.8362,379975.229724,52,2
1057201,1595298.56544,1140214.2173,730608.199465,630139.129686,383969.071318,63,2
1041088,1588364.60314,1089110.49789,667125.811521,556025.317662,351884.241943,74,2
994536,1571054.44602,1071295.82438,651075.858891,530833.012125,320817.250928,85,2
2293766,1985190.20673,660106.728762,474349.886448,357866.0,nan,15,2
1669479,1855044.12373,1069992.67782,800710.273627,682426.226634,480927.0,26,2
1450057,1771851.9842,1102890.28387,826499.289383,757517.568234,657984.169874,36,2
1297823,1690145.14911,1122665.70887,857065.968028,704380.201728,685172.951253,47,2
1199531,1673404.29544,1113834.85748,774080.286428,670131.580567,626075.568481,57,2
1199511,1681143.00707,1079801.82753,703723.327526,627848.702997,550356.530475,68,2
1177654,1653747.86904,1041980.51206,670577.12813,596450.399727,551038.478316,79,2
352541,873109.718215,671131.04284,625437.95929,540909.223219,352537.0,26,1
371064,840818.597496,632223.782541,530024.381594,470319.837542,355463.251335,36,1
359055,792793.600243,594374.601748,480779.177672,423374.083011,355126.923706,47,1
392710,791458.589616,563502.865719,439464.286957,364766.861205,292888.212165,57,1
366893,775612.494972,552686.983929,420981.037805,344331.941985,251738.101828,67,1
344405,740866.639387,530870.004331,394547.115132,324386.973898,251211.212568,78,1
330240,714163.041663,509505.414325,383317.332754,295482.092429,226436.152628,88,1
2345824,1508828.14236,1218895.7849,1143883.56605,689401.733382,645334.0,20,2
1918936,1745450.37166,1302484.489,1179143.94174,1048376.06758,1072222.0,31,2
1750154,1787136.79621,1295730.33463,1074625.47639,938930.226001,1024968.02202,41,2
1614617,1772203.80774,1275304.16043,1003091.99648,901526.037767,886933.47776,52,2
1526976,1721414.69659,1224633.32382,957007.867205,877473.789126,906372.724842,63,2
1498554,1711395.8476,1194972.21391,925518.516584,801043.983769,833598.199677,73,2
1334047,1675084.27403,1195312.68547,942466.04708,837487.784793,805421.403768,84,2
926884,1175346.41327,875187.057715,389030.683989,265960.0,nan,14,1
786805,1010827.48046,756931.504072,357332.995142,303395.27027,161557.0,24,1
741545,1001041.37004,698853.943197,326869.764922,283041.928095,222207.513701,34,1
650401,936235.190121,663644.243329,297670.93731,267321.215853,234454.595334,45,1
598842,909542.035994,640123.970328,328816.234964,262931.082352,219018.448417,55,1
558361,880025.506872,613805.045402,301054.075501,258714.368926,222366.068738,66,1
531941,849414.566184,587839.726396,305608.993416,268922.624783,225979.34345,76,1
737025,1040910.164,823880.751686,676164.590571,506525.941118,184257.0,20,2
497552,915457.790446,753443.045116,657237.276951,585743.600155,423730.0,30,2
364064,813519.633232,687208.892767,601040.144281,538042.569523,466208.222873,41,2
292680,743598.598823,632497.019168,566256.514055,510731.729335,431967.47319,51,2
240756,683620.508492,580090.324065,521330.003432,485593.646277,437254.681528,62,2
210237,643827.007792,551292.523474,496250.206833,462648.521474,397939.010218,71,2
210237,643827.007792,551292.523474,496250.206833,462648.521474,397939.010218,71,2
959514,904479.753222,655914.417755,429700.042696,327484.841851,74155.0,21,1
814080,871913.782906,592507.581139,386874.559883,318694.137982,219589.0,32,1
702488,838509.665654,591886.187483,429810.386438,368086.875456,246317.078955,42,1
630663,833981.690584,585164.737992,390760.701189,350000.536698,288491.162755,53,1
590564,816452.372528,567604.760039,390560.836652,347672.288341,294624.90519,63,1
540467,792157.088955,561631.436244,384174.083927,332275.135419,282862.886613,73,1
533056,784937.596887,543400.763638,357012.817295,315334.195225,265011.004222,84,1
45973,88575.4640349,56588.1377234,33401.4990232,17515.8996914,14366.0,21,2
40711,91830.6084157,59785.5537233,37169.4603808,25646.0494424,19628.0,32,2
30298,81185.3024014,54994.3107239,37089.0189544,28222.6551373,22219.112336,43,2
32122,89849.542542,60693.8563448,39578.8864042,28836.0658204,25492.6429387,53,2
26193,82084.2462961,56179.5533001,37892.8904413,27604.3748344,21675.9755028,65,2
22701,76933.0013973,53030.6887283,36700.5080755,27348.3464765,22020.4094876,75,2
19800,72242.7610491,49831.8097404,34961.6204001,26923.1772456,22161.5566466,86,2
908012,1119229.10186,853502.89234,560577.102874,416033.961607,94209.0,20,1
864888,1001729.82383,757608.524232,479311.197046,362932.995852,137333.0,31,1
754733,953433.431539,687427.595859,429367.214561,323024.880277,184186.197138,41,1
689505,914564.619528,651832.34424,432362.420842,344339.071511,244074.891038,51,1
629276,878134.780199,624021.649956,397096.692873,328559.297583,252407.332708,62,1
598987,850440.013193,605638.959226,392598.286168,320499.140468,256921.193918,72,1
565373,841464.377733,595597.961978,396333.952486,326803.928948,250915.477291,83,1
1787838,1603236.05386,1115613.73671,883750.408971,826229.486813,296936.0,21,2
1766153,1661828.0608,1035428.23746,765900.212131,694216.845733,318621.0,31,2
1705172,1666835.17211,973013.928392,747582.302565,566791.452654,308077.864323,42,2
1782232,1668151.4978,888789.854974,678485.551403,545794.206051,246458.583103,52,2
1758796,1577868.13387,843241.597495,634030.153596,507279.270688,250380.845579,63,2
1536044,1578931.92479,960909.154247,817267.336668,721162.56434,322469.556112,73,2
1406951,1582789.12811,1008314.88793,844816.581578,717077.890435,568082.55344,84,2
706409,1091085.83541,810520.025452,719655.777239,291132.926755,55879.0,20,1
584444,968993.317337,710446.151066,655384.868152,338711.837935,177844.0,31,1
508677,898042.469926,655628.839014,560287.865491,279685.310331,204364.729523,41,1
445482,830208.622108,612501.644467,518652.344905,278997.366246,209756.74608,52,1
438049,793117.559492,582654.8566,496999.447049,261511.716957,210834.588631,62,1
395614,749591.576456,563274.102303,463864.300335,250525.068746,200425.300057,73,1
367103,726310.338855,545146.219577,448832.786216,245633.346714,198066.642378,83,1
699243,1162578.59386,1016606.43544,885648.608909,598982.94521,174810.0,20,2
466164,1004843.67432,893109.093404,813115.632817,634164.232209,407889.0,30,2
341097,884009.059488,799405.964268,717281.260472,560991.898786,447428.096936,41,2
274220,804101.700477,728537.574724,667795.765088,528646.830586,412383.410132,51,2
229266,742219.225196,673172.569905,608377.329539,500105.488823,416679.543908,61,2
229266,742219.225196,673172.569905,608377.329539,500105.488823,416679.543908,61,2
229266,742219.225196,673172.569905,608377.329539,500105.488823,416679.543908,61,2
926771,1081875.40824,706295.469649,683686.877419,171409.96857,4862.0,20,1
791535,1007862.7076,634400.481945,602447.313933,181171.256995,130374.0,31,1
682395,941142.316843,608227.186417,561194.881238,241710.240751,170929.749342,41,1
619633,888992.066555,575522.547993,515060.047194,255471.244808,232444.967437,52,1
580491,873400.886547,565831.546997,482540.779386,251365.705485,239459.87618,62,1
547522,841526.098706,551714.858865,461619.273513,249441.408056,244038.701582,73,1
527063,834916.69063,545793.510464,455195.158165,259844.617077,234350.335011,83,1
1324116,1184887.72351,704628.553942,385742.803418,312206.432849,120151.0,19,2
1378698,1130623.29337,792628.662753,406474.130773,267480.13867,65569.0,30,2
1365458,1166080.82825,837183.47626,454879.34449,239528.158902,140023.915879,40,2
1155225,1190202.64078,921463.617569,566582.542343,385083.036178,177542.073219,51,2
950265,1166198.53802,949233.822024,703347.42928,563454.784822,321133.030508,62,2
879350,1149297.40771,947641.459028,721826.835242,625690.675325,551282.989469,67,2
879350,1149297.40771,947641.459028,721826.835242,625690.675325,551282.989469,67,2
822886,934862.085242,786252.911579,284229.374448,232171.243202,69327.0,21,1
697973,850304.361428,684920.113261,266937.616328,257134.82601,194240.0,31,1
636096,790337.956416,606934.738819,271933.825581,261113.022326,213725.068361,42,1
550998,744841.500869,588605.4813,325644.756899,253016.415102,214874.626457,52,1
526748,724148.140865,560307.889195,308498.651311,267872.31026,221328.059136,63,1
492661,701845.132437,541740.507444,309680.008983,265548.060168,228372.164663,73,1
468720,686892.412262,525325.465787,288982.509052,254572.887775,226822.954398,84,1
169424,386209.342245,245410.973642,229778.593474,105145.826289,42356.0,20,2
115253,320253.335255,213740.815372,205889.095547,123371.841564,96527.0,31,2
87144,286018.234837,192136.837894,181631.775549,117377.847322,103084.111618,41,2
68714,255947.279429,172653.213028,163672.773658,112329.736628,97399.1015308,52,2
57631,235461.223636,160124.764471,154163.062139,107253.698015,98672.4091679,62,2
51045,222183.224704,151808.660405,146073.154645,102470.778054,90287.0052776,70,2
51045,222183.224704,151808.660405,146073.154645,102470.778054,90287.0052776,70,2
630211,818413.451237,730164.777211,401474.31275,262982.678646,122447.0,20,2
600836,801155.932765,648836.193845,351232.487273,302134.514917,151822.0,31,2
501551,748462.483584,604726.373683,369382.852352,322994.265017,188640.866954,42,2
479104,746351.75671,583945.113023,324172.607473,293700.399722,206066.794737,52,2
465271,726251.216804,553419.296431,303571.826451,272081.778188,206237.018801,63,2
444087,697989.845976,530757.2838,284106.39981,246472.714814,181289.453193,73,2
420437,678811.412655,509173.25005,270832.333653,239715.933484,175258.794105,84,2
412964,868377.010895,680217.454953,686514.258843,633617.152322,412960.0,26,1
420330,808484.272864,644040.374026,580714.77464,553233.384526,404520.11527,36,1
339696,734665.590941,591731.980593,544034.27415,498818.63448,409313.469048,46,1
349454,753875.582909,581589.448692,496123.298395,422347.002113,334003.160936,57,1
302409,705474.794593,548615.769594,478803.495502,412264.007082,306952.487828,67,1
287453,695158.04226,530733.900243,450904.620138,397693.771753,307745.751766,78,1
295678,694140.032479,510602.040281,426313.058723,360507.08686,281756.352722,89,1
868996,722919.600295,407552.152211,231985.778575,48646.3664522,48640.0,21,2
707618,792070.94695,470540.655081,257125.260391,213184.009238,210018.499999,32,2
635717,753535.718063,468964.809506,289844.295926,246760.91805,221985.252307,43,2
600761,741849.113526,470218.577938,266791.171527,228941.758913,219052.196056,53,2
559070,727764.340641,470342.790867,253866.249817,222589.073285,210141.719858,64,2
535797,731077.536247,481325.389307,271739.360165,226159.202645,211426.496253,75,2
524787,744326.523962,486155.735089,276476.304996,214544.894789,196745.58349,85,2
317051,667803.95631,672636.930291,409368.427501,198157.0,nan,13,1
288951,589692.03194,566966.608623,376848.997925,259499.795085,31343.0,23,1
255919,592008.202699,513386.959413,340471.220681,184576.648759,21460.0084343,34,1
253284,561023.44596,491546.227822,315416.943649,166946.398583,23489.8163467,44,1
245428,530702.214452,454333.636117,301798.842168,174176.686554,47536.4662549,55,1
251528,519504.781883,430938.593569,277090.302304,151979.953599,44636.6441279,65,1
247740,525314.159507,422610.885337,269032.791336,143665.850507,44661.9261452,75,1
231269,570145.174956,509802.139983,477640.242825,278026.421667,43363.0,19,2
465249,834479.051337,711646.735784,558357.373763,275454.279215,190617.0,29,2
455937,825026.619052,649886.356898,479180.05962,244893.07913,178764.809691,40,2
489766,804841.119368,613034.28301,439140.376782,226473.798222,150305.459289,51,2
499869,779702.510873,568929.655056,410745.042113,221324.588273,153035.432802,61,2
490729,749542.057915,536460.17381,380903.900913,214391.22014,162940.788942,72,2
446797,720431.818016,524304.499968,378185.539531,226168.190865,180699.841303,82,2
711046,924691.93292,774318.721903,589012.552404,468871.651858,199690.0,21,1
606059,892090.589139,699203.040545,513861.277269,427616.001624,304676.5,32,1
461761,820813.935038,662656.875034,520139.36787,453416.508679,337119.899671,42,1
448151,790443.975614,632096.824212,473751.835418,415059.978973,303892.31036,52,1
402094,749354.491284,608130.61413,455923.784262,418960.657845,312908.729487,63,1
351689,708346.354843,579536.228009,441262.070159,388947.676639,307073.112205,73,1
328700,677454.091481,557802.367153,423066.842967,370915.814914,290551.611957,84,1
30138,97022.0182484,84363.9051728,57654.6972414,42725.4832857,11298.0,22,2
167194,465709.282981,369030.250362,355548.015756,222616.962487,125758.0,32,2
235210,642017.194653,546424.104374,429996.26114,251144.527271,142972.902398,43,2
404239,878414.272959,737602.197608,497366.959881,365063.180458,306272.90995,54,2
412579,884294.906236,712980.00915,499302.25698,323730.005639,273787.788002,64,2
356061,828830.410932,676213.470937,488393.732727,331786.871978,279560.435654,75,2
314172,786956.858879,645352.100106,467814.303717,330327.909178,291844.700598,85,2
414337,850016.238593,789754.212274,573397.874046,561098.285013,409886.0,26,1
541001,873565.744805,703323.244461,494823.293814,514044.741733,492078.248887,37,1
591495,855560.376387,648744.992129,466103.831018,472274.237475,499405.625479,47,1
548799,819685.684178,601092.420223,424187.021091,405064.151477,418688.12981,58,1
524342,797665.273443,586449.772386,400792.790467,389620.926373,372573.68386,68,1
506445,790992.881776,576351.099245,379501.719842,367908.443253,373153.461234,79,1
490134,784945.483335,561730.574447,363864.402167,339249.335904,337838.054141,89,1
731164,804626.129371,656834.498428,404174.895341,415038.98541,108791.0,21,1
634511,762676.003922,582122.18379,375492.948156,350141.127297,205444.0,32,1
587625,746318.35124,543884.667431,348797.564647,325077.146145,210726.206562,42,1
580181,717870.988942,504211.61042,314156.141245,298691.10725,187195.466622,53,1
561742,737985.196296,499646.396968,298125.223711,279464.448753,187675.160844,63,1
510454,711657.226697,484423.803175,318643.090487,279407.895867,172174.793623,73,1
474916,707630.469374,484764.15655,325507.175432,275429.874333,192005.036002,84,1
90744,297292.133426,245866.593227,227018.429644,149949.397998,50466.0,21,2
61474,246838.85381,207359.976775,198577.658335,137076.30254,79736.0,31,2
45381,213007.315992,178336.442369,169807.529123,113504.5773,74974.2268049,42,2
36654,191874.496038,161636.541336,150659.493866,105759.5881,67372.8502663,52,2
35962,190089.825343,161667.143001,150692.324167,105830.033185,67483.377005,53,2
35962,190089.825343,161667.143001,150692.324167,105830.033185,67483.377005,53,2
35962,190089.825343,161667.143001,150692.324167,105830.033185,67483.377005,53,2
755492,825808.612614,621443.101761,321395.964464,256279.054977,19606.0,20,1
649774,753919.649736,581145.772838,309878.725404,221551.751715,86112.0,31,1
582858,720614.654822,536701.906502,279117.206295,205693.971234,116177.806934,41,1
513797,689126.805756,519369.006911,298688.105292,243780.821783,168427.716276,52,1
488817,675736.340802,496618.794433,292368.353983,233276.428096,172331.648814,62,1
470719,680552.503538,487895.028062,269622.120259,219307.943402,173233.400936,73,1
444966,681235.91308,486246.228518,270301.291412,213817.219716,157623.932808,83,1
868661,952349.43464,787415.959782,462383.221156,87256.4302043,67039.0,21,2
598981,877622.799856,744869.781029,518657.950792,299530.023577,336719.0,31,2
600943,946937.561202,703041.451477,525358.953576,341667.89078,356038.620779,43,2
594641,955756.116141,742468.915528,496417.928821,313982.93604,290826.21179,54,2
630352,969665.591616,718346.732417,462965.070268,285370.351806,264671.207622,65,2
659338,1002084.04963,746258.831229,467782.807723,270404.067691,265179.262247,76,2
684858,1022968.4864,794858.895871,463536.573342,290902.888016,250461.535851,86,2
267306,719129.57063,534608.245831,534603.600036,340741.194533,66826.0,20,1
178206,600535.134437,454329.028845,467853.452664,318149.889678,155926.0,30,1
130400,519728.273542,400967.108577,400963.993053,267317.586487,171040.703694,41,1
104832,468864.266391,362593.473499,369448.395429,249126.972905,157643.059971,51,1
100876,460366.319524,356145.639532,356142.931798,249262.385189,157856.96399,53,1
100876,460366.319524,356145.639532,356142.931798,249262.385189,157856.96399,53,1
100876,460366.319524,356145.639532,356142.931798,249262.385189,157856.96399,53,1
721556,1131577.79226,1061230.77505,939166.008193,554034.471476,193160.0,22,2
587807,1005712.41754,966344.908818,818882.957984,597846.157606,66430.4640056,33,2
524587,986403.122541,897006.323659,740266.322999,539056.016065,96201.4046051,44,2
427442,913417.062196,834948.930438,706952.239139,530526.968585,177721.982551,54,2
360370,846674.867666,780615.549374,657626.717866,498683.411264,247316.809253,65,2
312321,797673.794474,736654.895254,630706.922258,484173.861444,253012.581318,75,2
276380,751638.652545,690975.151229,593187.080621,467364.327849,261382.735124,86,2
688282,838805.757185,545675.894446,417596.631811,189001.178158,47868.0,21,1
593438,808027.109595,565401.324709,359059.075733,194387.977764,142712.0,31,1
573290,804154.601089,567638.350205,357686.636913,227949.7461,116075.668906,42,1
533316,792969.468658,552070.628434,318500.72772,209684.226999,142180.770514,52,1
495488,758033.505327,532268.383563,327858.906897,201809.218667,154151.237228,63,1
461677,720865.326819,513903.589043,325214.801516,225762.53359,153284.997224,74,1
440889,700461.838989,500898.278989,309917.777994,223953.410747,181080.075525,84,1
209475,538575.892157,441250.952307,440015.487248,282614.380551,65461.0,21,2
141905,453963.809562,374834.372126,385124.050333,262488.652972,133031.0,31,2
104745,394968.90389,323618.015504,329957.706131,220003.649767,141307.560948,42,2
84602,357357.694109,293756.140569,293042.501194,205040.32111,129793.186427,52,2
84602,357357.694109,293756.140569,293042.501194,205040.32111,129793.186427,52,2
84602,357357.694109,293756.140569,293042.501194,205040.32111,129793.186427,52,2
84602,357357.694109,293756.140569,293042.501194,205040.32111,129793.186427,52,2
611699,968621.965174,870821.650038,600719.166456,213473.669142,81584.0,21,1
549066,866501.357552,758191.028828,544397.143393,259652.92278,144217.0,31,1
507279,815020.736154,685548.942459,456019.936166,204203.85204,163244.03515,42,1
486135,798352.538531,644811.144907,423633.919879,208534.665277,149610.745918,52,1
471688,763186.806988,611031.671137,394896.908444,194198.483877,149897.860735,63,1
483741,769093.959994,588503.940174,372894.023037,181642.346327,134451.842728,74,1
448446,747548.591425,575346.629331,359297.49839,173316.832945,121796.497573,84,1
824861,988310.237398,993273.815641,993559.215522,963538.171451,561712.0,22,2
557994,910604.237213,937618.481082,916575.129555,874724.018811,674593.9241,33,2
462726,855390.35325,899380.329019,865610.571947,830245.358907,705719.606451,40,2
462726,855390.35325,899380.329019,865610.571947,830245.358907,705719.606451,40,2
462726,855390.35325,899380.329019,865610.571947,830245.358907,705719.606451,40,2
462726,855390.35325,899380.329019,865610.571947,830245.358907,705719.606451,40,2
462726,855390.35325,899380.329019,865610.571947,830245.358907,705719.606451,40,2
593070,935120.865444,792795.603706,384804.592761,161247.28443,50740.0,21,1
539217,866284.420073,695202.043149,364802.622482,173972.28627,104593.0,31,1
535181,869614.031543,645976.279095,319305.443713,166834.352182,120408.986097,42,1
508667,825722.856698,611748.962914,307185.955356,184961.151975,98918.6535442,52,1
483244,809238.50678,589218.454534,287557.880092,174664.924387,103653.675217,62,1
455567,772873.539625,563849.177126,286727.57075,176363.03376,117608.946994,73,1
441973,742798.212826,549723.155867,289991.034613,182389.683195,121173.292949,83,1
1368090,1445358.75094,1413291.74655,1113311.63572,638020.734527,562572.0,20,2
1058654,1373818.85867,1361532.23578,1091816.894,808490.494108,872008.0,30,2
